Chain ID Counter,Post in Chain Counter,chainid,id,locality,District,City,Country,Continent,longname,postdate,postings,subject,usertext
279,1,14420811,117827643,"Mumbai, India",Mumbai City,Mumbai,India,Asia,Harsh S,1 year ago,266,Thoughts on Itinerary and Tourism in January,"Hey me (28M) and my wife would want to travel to Hong Kong for tourism in January 2024. I can't see alot of opinions on how Hong Kong would he in the month of January. So wanted to ask. Also if you could help with itinerary and give me your thoughts 17th January : Arrive in Hong Kong. Visit Victoria Peak for panoramic views of the city, take a stroll along the Avenue of Stars, and explore the vibrant Tsim Sha Tsui district. 18th January : Visit Tian Tan Buddha on Lantau Island 19th January : Day trip to Macau 20th January : Ocean Park and shopping 21st January : Disneyland Hong Kong 22nd January : Visit Man Mo Temple and Star Ferry ride across Victoria Harbour to Hong Kong Island. 23rd January : Return Home to Mumbai Thanks again in Advance."
279,2,14420811,117829605,"Singapore, Singapore",,,Singapore,Asia,minxbaby,1 year ago,"31,762",1. Re: Thoughts on Itinerary and Tourism in January,"January will be cold and dry, with a couple days possibly dropping below 15 egree Celsius. It may be misty on some days."
279,3,14420811,117830025,"Mumbai, India",Mumbai City,Mumbai,India,Asia,Harsh S,1 year ago,266,2. Re: Thoughts on Itinerary and Tourism in January,Would you recommend the time and month for a Holiday?
279,4,14420811,117830540,"Hong Kong, China",,Hong Kong,China,Asia,SammyFD,1 year ago,"82,979",3. Re: Thoughts on Itinerary and Tourism in January,"January is fine to visit in general. Of course, weather is unpredictable so indeed, January could still see the occasional rainy day."
279,5,14420811,117830594,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",4. Re: Thoughts on Itinerary and Tourism in January,"January is usually a good month to visit Hong Kong. We could get cold but we generally only have a handful of days under 12 Cel throughout the year. Plus, this is the dry season so much less chance for rain at this time of the year. There is no risk of extreme heat in January. Hazy skies can be an issue during winter, I think this is what minxbaby (post 1) was referring to and this affects visibility such as trips to The Peak or to the Big Buddha but there is little you can do to predict if this will happen or not. This is one of the best months of the year for hiking. As long as it is isn't too cold, which is rare, there are long days with pleasant temperatures, allowing full day hikes of 8-9 hours. This also means that it can be great for longer days, spending more time outside at Disneyland, Ocean Park and making a day trip to Macau. The only issue I see with your schedule is trying to visit Ocean Park, Disney and Macau on back-to-back-to-back days which may be very tiring. If you have enough days, perhaps do Macau, next day Ocean Park and then switch your last two days (21st and 22nd) so you can do some lighter and easier things before hitting Disney the next day. Another option is to simply choose between Disney and Ocean Park unless you are a theme park junkie in which case - do them both. Also, I would recommend doing these (Disney, Ocean Park & Macau Day Trip) on weekdays instead of weekends if possible... in order to avoid more intense weekend crowd pressure and make things less tiring. This isn't always possible but if so, its better to visit these crowded attractions on non-weekends. Have fun with your trip planning"
279,6,14420811,117832897,Singapore,,,Singapore,Asia,san20sg,1 year ago,529,5. Re: Thoughts on Itinerary and Tourism in January,You could also add Tai O to Lantau Island after the Buddha visit as well.
280,1,14421025,117830682,"Birmingham, United...",West Midlands,Birmingham,United Kingdom of Great Britain and Northern Ireland,Europe,mark2017uk,1 year ago,29,November HK/Macau Trip Advice,"Hi All Looking to visit for the first time in November. I am a really keen Horse Racing enthusiast, and would be looking visit both Sha Tin and Happy Valley to catch a meeting. The wife loves her Casinos, so I would like some advice as whether you would recommend staying in Macau or HK? Also any other advice or recommendations for our trip, hotel, restaurant or gambling venues. Many thanks Mark"
280,2,14421025,117836121,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,1 year ago,"13,665",1. Re: November HK/Macau Trip Advice,"For the horse racing, stay in Hong Kong. For the casinos, stay in Macau. You can do Macau as a day trip from Hong Kong but it's not a quick commute."
280,3,14421025,117837601,"Edmonton, Canada",,Edmonton,Canada,North America,ViajeroPerdido,1 year ago,"9,681",2. Re: November HK/Macau Trip Advice,"Agreed. I think you need a few days at least in Macau, to soak in the experience - it's different from HK - not to mention the casinos for which it's famous. There are lots of fun ways of getting there. :)"
280,4,14421025,118682373,"Stockholm, Sweden",,Stockholm,Sweden,Europe,MalabarMan,1 year ago,161,3. Re: November HK/Macau Trip Advice,"Do I need to bring my passport to enter the racecourse? I've been there before but it was 15 years ago, and I can't remember if I brought my passport or not. I'm not very keen on carrying it around, prefer to store it in the safety box in the hotel."
280,5,14421025,118683319,New Forest National...,Hampshire,,United Kingdom of Great Britain and Northern Ireland,Europe,SolentTraveller,1 year ago,"13,602",4. Re: November HK/Macau Trip Advice,You don't need your passport unless you wish to purchase a Tourist Badge to enter the Members Area; https://entertainment.hkjc.com/entertainment/english/tourist-corner/explore-the-racecourse/admission.aspx
281,1,14421130,117831506,,,,,,Elaine_22,1 year ago,20,Japan Plushies and stationery,"Hello, I would like to buy vintage sanrio and san-x goods like plushies, stationery and what nots. Could you please share with me some places I can visit to find such goods? I have seen some in Sino Centre and In's Point. Thank you in advance."
282,1,14421855,117837654,"Florence, Italy",,Florence,Italy,Europe,Fabiola,1 year ago,112,13 hour layover at Hong Kong airport,"Hi, I have a 13 hour layover. Landing at 6pm. Is there an internal transit hotel? And if not, would it be possible to exit immigration easily to stay at a nearby hotel? I am flying from Melbourne to London on Cathay Pacific (business class). Thanks in advance :)"
282,2,14421855,117837674,"Dublin, California",Alameda County,Dublin,United States of America,North America,ThanksSocialSecurity,1 year ago,"38,439",1. Re: 13 hour layover at Hong Kong airport,"With an Australian passport, you don't need a visa to enter HK."
282,3,14421855,117837728,Elk Grove...,Sacramento County,Elk Grove,United States of America,North America,HappyFeet1234,1 year ago,"27,916",2. Re: 13 hour layover at Hong Kong airport,"There is no hotel inside the airside. Regal Airport Hotel Hong Kong is the only airport hotel that is connected to Terminal 1 Arrival Hall. You can walk there via indoor connectors with travelators (easy even with luggage). About 300 to 400 meters from the Arrival Hall. https://www.tripadvisor.com/Hotel_Feature-g294217-d302173-zft1-Regal_Airport_Hotel.html You do need to go through Hong Kong's Immigration. It is quite efficient, so it should be fairly quick. Even quicker if your check-in bags are forwarded to your onward flight."
283,1,14421965,117839517,"Cobb, Georgia",Cobb County,,United States of America,North America,Theo G,1 year ago,1,Rolex watches.,I'm wondering has anyone come across luxury goods such as rolex's being sold for less at retail in Hong Kong compared to the U.S and /or Japan? With the dollar exchange rate is it better to buy one in Hong Kong or would I end up paying the same retain as in the United States?
283,2,14421965,117846236,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,1 year ago,"13,665",1. Re: Rolex watches.,"The USD and HKD are linked (at 7.8 HKD to 1 USD), so at that point there's nothing to be gained."
284,1,14423468,117853188,,,,,,Lakwatsera,1 year ago,"1,565",Birkenstock,I can't seem to find the HK website or Birkenstock. Does anyone know if they still have a store at K11 in TST? Where are the other branches?
284,2,14423468,117856641,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",1. Re: Birkenstock,Birkenstock has tried operating retail shops at K11 Art Mall (TST) and Times Square (CWB) over the years but neither store is still around. Local ads for new seasonal Birks are for online purchases only with dealers like Zalora and others.
284,3,14423468,117859839,,,,,,Lakwatsera,1 year ago,"1,565",2. Re: Birkenstock,"Ohh.. they also have 1 before in Harbour City, so no more as well? Can you share the link of the online store? Its not popping up from where I am."
284,4,14423468,117859897,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",3. Re: Birkenstock,"Just google Birkinstock Hong Kong, you should be able to see several online stores that sell them, including Zalora, Lane Crawford and others https://www.zalora.com.hk/search?q=berkenstock https://www.lanecrawford.com.hk/brand/10600009/birkenstock/women/"
285,1,14423840,117855923,"Madison, Wisconsin",Dane County,Madison,United States of America,North America,7WooHoos,1 year ago,28,transfer from Kai Tak to airport hotel,"We will be arriving in HK by cruise ship. We will diembark and spend one full day touring and that night in an airport hotel. What is the best way to get from Kai Tak Cruise terminal to our airport hotel, with luggage, early in the morning? Is it easy to get a taxi? Or should I prebook a transfer service? How long does it take? We are hoping to get to the hotel early in the morning, so we can meet a guide there for a tour of Lantau Island. I was hoping to find a guide who would pick us up at the cruise ship and tour with us, then drop us at the hotel, but that hasn't worked out. I did do a search of the forum, but most queries are pre covid....."
285,2,14423840,117856405,Elk Grove...,Sacramento County,Elk Grove,United States of America,North America,HappyFeet1234,1 year ago,"27,916",1. Re: transfer from Kai Tak to airport hotel,"Why are you staying at an airport hotel? You have a super-early flight the following day? Hong Kong is small and transportation is very efficient. From most places taking a taxi to the airport takes only 30 to 45 minutes depending on location, and is available 24x7. Arriving at Kai Tak Cruise Terminal, taking a taxi to the airport hotel just to drop off the luggage and then go back out to sight-see in the city is disadvantageous because one of the longest distance for a taxi ride in Hong Kong is to reach Hong Kong Airport. Taxi is the best solution. But I would advise you to select a hotel in Tsim Sha Tsui area where it is convenient for everything. Drop your luggage there and head out to sight-see. Next morning you can take your taxi ride (no matter how early, there will be taxi available) from there to the airport, just one time. Instead of ""to airport"", ""back to city from airport"", ""back to airport (hotel) again at night). It will save you time and money. Hong Kong tour guides generally don't provide transportation. And especially for Lantau Island that is extra difficult. Except to/from airport, Tung Chung, Disneyland and Discovery Bay, the roads for rest of Lantau Island is restricted to island residents only."
285,3,14423840,117878934,"Madison, Wisconsin",Dane County,Madison,United States of America,North America,7WooHoos,1 year ago,28,2. Re: transfer from Kai Tak to airport hotel,"Thanks for your reply. We do have a flight out the next day, although not early. I would like to tour Lantau Island and it seemed like staying near the airport would be convenient for both a Lantau tour and flying out the next day. I appreciate your advise and will do as you suggest. Thanks again!"
286,1,14425275,117867743,"Amsterdam, The...",Unknown,Amsterdam,Netherlands,Europe,Karim Omari,1 year ago,26,Google Maps in Hong Kong,"I'm going to Hong Kong and when i visit a city i always use google maps to mark the places i want to visit. I read somewhere that Google Maps doesn't work in Hong Kong (Because of the Chinese Firewall). Does anybody know if this is true? I'm also planning to use the Public Transport a lot. I downloaded a couple of them to test, but to be honest they all suck. HKeMobility and CityMapper. They are way too complicated. I'm not interested in departure times and fees. Just the fastest way to get somewhere. Does anyone have tips?"
286,2,14425275,117868301,,,,,,Alamigo,1 year ago,"1,154",1. Re: Google Maps in Hong Kong,"Google Maps can be less than helpful on the Mainland, but in Hong Kong it still works pretty much as it does in the rest of the world."
286,3,14425275,117868463,"Hong Kong, China",,Hong Kong,China,Asia,oisaan,1 year ago,"8,958",2. Re: Google Maps in Hong Kong,"Google generally works just fine in Hong Kong. The only issue I've heard about from anyone is that signals can get a bit distorted (there's probably a more accurate word for that which I don't know) when trying to use the maps app in the downtown concrete canyons, when you're surrounded by skyscrapers."
286,4,14425275,117868617,,,,,,Alamigo,1 year ago,"1,154",3. Re: Google Maps in Hong Kong,Google Earth has a 3-D version of Hong Kong which can be a lot of fun to explore.
286,5,14425275,117868810,Elk Grove...,Sacramento County,Elk Grove,United States of America,North America,HappyFeet1234,1 year ago,"27,916",4. Re: Google Maps in Hong Kong,"Google Map works fine in Hong Kong in general. But the map data is grossly inaccurate for regions that bordered with Shenzhen (China). You can clearly see it. The boundaries, roads, bridges don't match on both sides. Google Map cannot be trusted in China. The coordinates of things are off. That was somehow artificially achieved. But in Hong Kong - so far - the data are correct. The public transportation suggestions are roughly okay, but may or may not be the most efficient way(s). Transportation in Hong Kong is complicated. Many different options. There may be a harbour crossing involved. You can use those suggestions to get ideas, and maybe cross-check with others. For the most part, just home-in on Hong Kong's MTR System Map. MTR = Hong Kong's metro/subway/train. It provides the most efficient backbone of transportation and will cover about 80% to even 90% of points of interests from a casual tourist. Many tourbooks or even webpages would even suggest the closest MTR Station and Exit Number to use for a given point of interest. Hong Kong MTR System Map and Trip Planner: https://www.mtr.com.hk/en/customer/services/system_map.html There are 2 major bus companies. They have website for bus route searches: https://mobile.bravobus.com.hk/nwp3/index.php?golang=EN http://search.kmb.hk/kmbwebsite/index.aspx?lang=en"
286,6,14425275,117869062,"Hong Kong, China",,Hong Kong,China,Asia,SammyFD,1 year ago,"82,976",5. Re: Google Maps in Hong Kong,"I use Google Map in HK all the time. It's not always accurate when it comes to driving directions (it does not consider certain restricted lanes that normal vehicles can't enter) but that should have no impact on the casual visitor. As mentioned, the public transport part is generally reliable."
286,7,14425275,117872053,"Amsterdam, The...",Unknown,Amsterdam,Netherlands,Europe,Karim Omari,1 year ago,26,6. Re: Google Maps in Hong Kong,Thank you all! Real helpfull! I thought maybe if you have a Hong Kong phone card GPS in Google Maps doesn't work. So you can't see where you're standing in Maps (hope i explain it good). I had found an alternative: maps.me But after hearing you all i think i'm going to try google maps. Thanks!
286,8,14425275,117872099,Elk Grove...,Sacramento County,Elk Grove,United States of America,North America,HappyFeet1234,1 year ago,"27,916",7. Re: Google Maps in Hong Kong,"It doesn't have to be one or the other. Have ALL of them available at your disposal. When you see something that causes you in doubt, switch to another one and see what it does. While we are at it: Bing Map (works okay in China), Apple Map (works okay in China). But Apple Map is exclusive for iphones."
286,9,14425275,117873099,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,1 year ago,"13,665",8. Re: Google Maps in Hong Kong,"In China, Google (and I suppose all other maps) have a mandatory random offset on location. For some reason, knowing your actual location on a map is considered a national security risk or so. In Hong Kong, that's not an issue - though indeed signal reflections from the buildings can cause problems for the GPS. The hkemobility web site still offers transit suggestions, on all modes of transport. The app used to do this, then this function was removed and it went from great to useless. I don't know the current state. By the way, the fastest way to get around is almost always a taxi, except for harbour crossings during rush hour, then the MTR is the fastest. If your trip can be done easily by MTR, then that's a pretty good contender to taxis when it comes to travel time. Buses are almost always a slower option, albeit often more comfortable: you can usually sit, and there may be less changes."
286,10,14425275,117878228,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",9. Re: Google Maps in Hong Kong,"I use google maps daily even for walking around the city and find it perfectly fine for the majority of the places that tourists are likely to visit with the big exception of the West Kowloon Cultural District which is understandable because of continued development and construction taking place there. Definitely let the forum know if this is where you are wanting to visit West Kowloon and we'll help sort out a walking route (or just suggest a taxi so you don't have to deal with figuring out how to get there on foot). Otherwise, for basic route planning around the city - google maps works just fine these days. And if you are thinking more about how to get around with public transportation/taxis, you can also use Citymapper as well. It is a good second reference to google maps and provides more updated and helpful means of transportation information and options."
286,11,14425275,117900310,"Seattle, Washington",King County,Seattle,United States of America,North America,HK_Observer,1 year ago,"4,112",10. Re: Google Maps in Hong Kong,+1 for Citymapper. I use it all over the world and it is extremely useful.
286,12,14425275,117921270,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",11. Re: Google Maps in Hong Kong,#10 - I really wish it existed for Macau.
287,1,14425413,117868977,,,,,,Lakwatsera,1 year ago,"1,565","Arriving past dinner, where to go?","We will arrive TST around dinner time friday night and we want to maximize our trip, any recos where to go? I'm not sure if all things are now back to normal after pandemic.. - are night markets back to normal? Which one worth visiting? - what time do shops close? Like sasa and other retail stores? - LKF on a friday night?"
287,2,14425413,117869072,"Hong Kong, China",,Hong Kong,China,Asia,SammyFD,1 year ago,"82,977","1. Re: Arriving past dinner, where to go?",Most things are back to normal. Whether Ladies Market stalls wills till be open depends on the individual operator and when you actually get there. Temple Street should be open though I don't have high regard for what they sell. Some shops in TST and Mong Kok should be open til late. LKF Friday should be happening relatively speaking (though probably less than pre-pandemic since a lot of expats left the city for good).
287,3,14425413,117869099,,,,,,Lakwatsera,1 year ago,"1,565","2. Re: Arriving past dinner, where to go?",Thanks for the update SammyFD! Will check out Mongkok probably 😊
287,4,14425413,117878088,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882","3. Re: Arriving past dinner, where to go?",Evening walk along the promenade in TST and a harbour ride on the Star Ferry is a nice way to enjoy time in the evenings.
288,1,14425677,117872615,,,,,,Sanjiv P,1 year ago,3,Self check in Air NewZealand Hong Kong airport,Has anyone used the Air New Zealand Self Check in KIOSK in Hong Kong airport. A friend of mind said she was not able to locate the machines. Please share if someone has used it.
289,1,14426327,117877454,,,,,,Rachael S,1 year ago,240,Less than 24 hours in HK- taking a cruise- where to stay?,"Hi! A group of 4 of us aged 34-50 will be leaving on a cruise from HK in January. We will have about 24 hours or less there- we will be landing at 2PM and taking a cruise the following day. Looking for the best area to stay in that is very close to the cruise port, but where we could still be in walking distance of a nice area to eat, walk around, explore etc. maybe an area with an outdoor market or something. thank you!!"
289,2,14426327,117878107,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",1. Re: Less than 24 hours in HK- taking a cruise- where to stay?,"I'd pick a place in the TST or TST East area so you can enjoy the promenade, views of the Hong Kong Skyline and have quick access to the MTR Station so you can get over to the island side if you want to spend a bit of time over there as well."
289,3,14426327,117878442,Elk Grove...,Sacramento County,Elk Grove,United States of America,North America,HappyFeet1234,1 year ago,"27,916",2. Re: Less than 24 hours in HK- taking a cruise- where to stay?,"Is it Kai Tak Cruise Terminal or the Ocean Terminal? Whichever the case, stay in Tsim Sha Tsui would suit you well. If it is the Ocean Terminal, Marco Polo Hotel is right next to it within walking distance if it is within your budget and brand preference. If Kai Tak, then won't matter much. From any hotel, take a short taxi ride to it from TST."
290,1,14428136,117894334,"Madurai, India",Madurai,Madurai,India,Asia,V M B Venkatu,1 year ago,26,Shopping,"Hi Need suggestions on budget shopping for women clothing in Hongkong. Not interested in Ladies market or any such types as I'm not good at bargaining. Also, not into high end branded clothing. Please suggest places where I can pay tag price and also cheaper."
290,2,14428136,117899256,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,1 year ago,"13,665",1. Re: Shopping,"Just about anywhere in HK you'll be able to find tons of clothing shops, most of course targeting women. Generally no bargaining at shops. Shops cater for just about any budget, from cheap outlets to high-end fashion brands. You'll have to look at a few price tags and see whether they fall within your unspecified budget, and whether they're cheaper than your unspecified reference. Ladies' Market is for souvenirs, including souvenir t-shirts. Not for serious clothing."
290,3,14428136,117899971,"Dublin, California",Alameda County,Dublin,United States of America,North America,ThanksSocialSecurity,1 year ago,"38,439",2. Re: Shopping,"Stay away from high end shopping malls in tourist areas, such as Element Mall or IFC Mall. There are plenty of mid priced shops at more local shopping malls."
290,4,14428136,117901097,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",3. Re: Shopping,"In Mongkok you can try Argyle Centre, T.O.P Shopping Mall for traditional retail mall style shopping. A bit further north on Nathan Road, there are quite a few small, tiny boutique shops at Allied Plaza, probably 2/3 dealing in woman's clothing, shoes and accessories. In Causeway Bay, there is a boutique mall called Laforet In Sham Shui Po Sham Shui Po, you can just walk up and down Cheung Sha Wan Road and find hundreds of small, simple and boutique shops selling clothing and accessories. In Lai Chi Kok, if you want to see where the importers and exporters go to find clothing, walk through the Hong Kong Industrial Centre and clothing emporium area on the opposite side of Castle Peak Road from the MTR Station. There may be a thousand small shops there, many of which sell on a retail basis as well."
290,5,14428136,117901960,"Hong Kong, China",,Hong Kong,China,Asia,travelem2,1 year ago,"2,263",4. Re: Shopping,Take a look at Uniqlo brand: https://www.uniqlo.com.hk/en_GB/ stores location: https://faq-hk.uniqlo.com/pkb_Home_UQ_HK?id=kA32t000000TNQP&l=en_US&c=category_uq_sg_my%3AUQHK_C2_1&fs=Search&pn=1
290,6,14428136,118167480,,,,,,Alamigo,1 year ago,"1,154",6. Re: Shopping,"A reminder to anyone shopping in Hong Kong that many many shops have an ""All Sales Final -- No Returns"" policy."
290,7,14428136,118169979,"Qingdao, China",Unknown,Qingdao,China,Asia,Bruce Shaw,1 year ago,"1,537",7. Re: Shopping,"Agree with that stay away from Element Mall(BTW, what's the Chinese name?) or IFC Mall, even the cheaper brands in those malls. After travel around many Asian cities, the price in HK is not cheap. Go to the local malls is good idea. I have kept #3's post on my memo, thanks. :D"
290,8,14428136,118170603,"Hong Kong, China",,Hong Kong,China,Asia,SammyFD,1 year ago,"82,979",8. Re: Shopping,"If you just walk around Mong Kok, Causeway Bay, Tsim Sha Tsui, or really, just any street in HK, check out the smaller shops. They can have what you need."
291,1,14429779,117908645,New Forest National...,Hampshire,,United Kingdom of Great Britain and Northern Ireland,Europe,SolentTraveller,1 year ago,"13,602",New long-haul High Speed Rail service to Sichuan Province,"High Speed Rail is launching a new long-haul service between Hong Kong West Kowloon and Chengdu, Yibin and Leshan from 1st July with one daily train operating in each direction. The frequency of short-haul services between West Kowloon, Shenzhen and Guangzhou will be increased from the same date; https://www.mtr.com.hk/archive/corporate/en/press_release/PR-23-041-E.pdf"
291,2,14429779,117912354,Elk Grove...,Sacramento County,Elk Grove,United States of America,North America,HappyFeet1234,1 year ago,"27,916",1. Re: New long-haul High Speed Rail service to Sichuan Province,"Thank you for the update, ST. As always! It is great news. Going to Sichuan from Hong Kong on land had been such a time-consuming journey. I remember those long train rides, and transfers. We, young people then, talked about the eerie possibilities somewhere up in the mountains the train will be robbed by thugs on horses! LOL"
291,3,14429779,117914575,"Beijing, China",Unknown,Beijing,China,Asia,Alex G,1 year ago,212,2. Re: New long-haul High Speed Rail service to Sichuan Province,"Tbh these longer-distance routes better serve passengers who are going to destinations in between Chengdu and HK. For example, if you're going to/from Chengdu, odds are you will be flying instead of taking the 10-hour train trip. However if you're from, let's say, Yibin, then using this train would make much more sense compared to going to the airport in Chengdu and fly from there."
291,4,14429779,117915472,Milano Marittima...,Cervia,Milano Marittima,Italy,Europe,milanolarry,1 year ago,344,3. Re: New long-haul High Speed Rail service to Sichuan Province,"In those days, the whole journey was a 60-hour ride. I took that train once, but to Guiyang only. Still, I spent 40 hours in a ""hard seat"" compartment."
292,1,14430368,117914583,,,,,,Devi,1 year ago,11,Fan Tuan in Hong Kong,"Hello everyone, do you know/have any recommendations to get delicious Fan Tuan in Hong Kong? Thank you so much! 😆"
292,2,14430368,117914891,"Hong Kong, China",,Hong Kong,China,Asia,SammyFD,1 year ago,"82,979",1. Re: Fan Tuan in Hong Kong,"Do you mean Japanese style onigiri, Shanghainese style ""ci fan"" 粢饭 or something else? At Jardine's Bazaar, HK Noodle has pretty good ""ci fan"". It's become relatively expensive over the years. ""Ci fan"" and the soy milk seem to be the only good items there so skip the noodles. https://goo.gl/maps/oL7sxn3LsamtGtgz9"
292,3,14430368,117914966,,,,,,Devi,1 year ago,11,2. Re: Fan Tuan in Hong Kong,Yes it is! I guess they're the same but just different in names depending on the place. Thank you so much for the info 😁🙌
293,1,14430416,117915057,Greater London...,Greater London,London,United Kingdom of Great Britain and Northern Ireland,Europe,hallyboy1,1 year ago,566,1980s Hong Kong,"Apologies in advance if this is a daft question! Is there anywhere in Kowloon or in the north of HK Island where one can still get a flavour of what HK was like, say 40 years ago - building style, small shops, crowded narrow streets , garish overhead signage and so on. I've read that Tai Hang is a bit like that in places, but are there other places you can suggest. Thanks"
293,2,14430416,117915498,Milano Marittima...,Cervia,Milano Marittima,Italy,Europe,milanolarry,1 year ago,344,1. Re: 1980s Hong Kong,Sheung Wan and the Western District.
293,3,14430416,117915506,,,,,,Alamigo,1 year ago,"1,154",2. Re: 1980s Hong Kong,Sham Shui Po.
293,4,14430416,117915550,Elk Grove...,Sacramento County,Elk Grove,United States of America,North America,HappyFeet1234,1 year ago,"27,916",3. Re: 1980s Hong Kong,"You don't need to go far. Many are reachable using MTR (Hong Kong's subway/metro) with a short walk. For good reason. Aim to go to the older parts of Hong Kong/Kowloon, which usually also are highly populated and less organized. Kowloon: go to Sham Shui Po. e.g. walk along Fuk Wa Street at about Nam Cheung Street. Here is a look from Google StreetView: https://goo.gl/maps/gaFJjgm9SsVkroVK8 This is one of their street markets. Sham Shui Po is one of the places I lived when I was in elementary school. It has been over half a century. Not much have changed. You can walk from there to Tung Choi Street + Mong Kok Road. This is the venue for ""Ladies Market"". Look at buildings along the street you will see many of those overhead neon signs and business billboards. Along Nathan Road, north to south, many of them. On the other side of Nathan Road - along Shanghai Street. Businesses along Shanghai Street haven't changed that much over the past 60-70 years. Yau Ma Tei and Jordan are a few of those very old-school districts with no much new (real-estate) development. Temple Street - which has been a night street market for over half a century... what most tourists won't notice, along both sides of the street, upstairs are once (and still have some I am sure) red-light industry activities. Over on Hong Kong Island, the oldest districts are Sheung Wan, Sai Ying Pun, and such. Walk along Queen's Road Central and uphill from there (not as much down on the Des Voeux Road (ding ding tram tracks) because Hong Kong real-estate developers churned over the land for newer and taller buildings constantly. If you walk up the hills, along some small streets where it is hard to develop the land for bigger office buildings (or mega-millionaire residence) you will see more of old Hong Kong. Lots of history there. Look up some Hong Kong heritage walking trails that go through old Hong Kong buildings, you can get some info on good self-guided tour paths. These are more than 40 years old. You can be looking at >100 years old."
293,5,14430416,117916043,,,,,,Alamigo,1 year ago,"1,154",4. Re: 1980s Hong Kong,Visit areas slated for demolition by the Urban Renewal Authority. https://www.pland.gov.hk/pland_en/p_study/comp_s/urss/images/ch6_5e.gif
293,6,14430416,117916200,Elk Grove...,Sacramento County,Elk Grove,United States of America,North America,HappyFeet1234,1 year ago,"27,916",5. Re: 1980s Hong Kong,"Thank you for your link to the picture of the government's plan. I am not surprised to see Sham Shui Po and Yau Ma Tei on the chopping board. I am, however, surprised to see Kwun Tong and Yau Tong on the list. There are the areas first developed in the 50's-60's. With Ngau Tau Kwok first, the Kwun Tong (building factories on the newly reclaimed land), Sau Mau Ping, Yau Tong and many public housing estates. (Basically anywhere east of Choi Hung was ""new"".) I spent most of my teenage years in Yau Tong while went to school in Kwun Tong. Sad to see these once-familiar places facing the wrecking balls (or maybe dynamites)."
293,7,14430416,117916523,Milano Marittima...,Cervia,Milano Marittima,Italy,Europe,milanolarry,1 year ago,344,6. Re: 1980s Hong Kong,"A lot of places in Kwun Tong and Yau Tong have been redeveloped. By the way, which schools did you go to in Kwun Tong."
293,8,14430416,117916869,Greater London...,Greater London,London,United Kingdom of Great Britain and Northern Ireland,Europe,hallyboy1,1 year ago,566,7. Re: 1980s Hong Kong,"Many thanks for all your responses. I will now do some detailed research on the places/areas suggested although Sheung Wan was already on my list as a possible. By way of background, my wife and I have been visiting Hong Kong regularly since the early 1980s and we are visiting again in a few months time - the first time since Covid. We want to visit some places we have not been to before, like the West Kowloon Cultural area. We also want to wallow in some nostalgia as we are now in our mid 70s (and creaking a bit) so cannot be sure how much longer we will be able to visit!"
293,9,14430416,117920475,Elk Grove...,Sacramento County,Elk Grove,United States of America,North America,HappyFeet1234,1 year ago,"27,916",8. Re: 1980s Hong Kong,"Hi milanolarry: RE: ""By the way, which schools did you go to in Kwun Tong."" 觀塘工業中學"
293,10,14430416,117920746,Milano Marittima...,Cervia,Milano Marittima,Italy,Europe,milanolarry,1 year ago,344,9. Re: 1980s Hong Kong,Not far away from mine. Hint: All boys must have ridiculously short haircut. Edited: 1 year ago
293,11,14430416,117921039,"Dublin, California",Alameda County,Dublin,United States of America,North America,ThanksSocialSecurity,1 year ago,"38,439",10. Re: 1980s Hong Kong,"I grew up in HK (way before the 80's) and lived in Sham Shui Po. In fact, on Nam Cheong st. as mentioned by HappyFeet, right above a clothing factory. I went back and saw that my building (3 stories) had been rebuilt into a multi story modern structure."
294,1,14431551,117925393,Milano Marittima...,Cervia,Milano Marittima,Italy,Europe,milanolarry,1 year ago,344,Chungking Mansions,"Many people say it is a very dangerous place and should never get close to it. Could anyone tell me what is so wrong with Chungking Mansions? Besides some fires many years ago, I cannot remember any major incidents that happened there."
294,2,14431551,117925475,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",1. Re: Chungking Mansions,"Dangerous? In terms of potentially being a fire hazard and ill advised place to stay, the fact is the building does have a bit of a history there. However, it is not dangerous to visit, do a bit of shopping, forex exchange or to grab some cheap South Asian food at one of the many eateries inside. CK Mansions are teeming with people going in and out, much of the day, its perfectly fine in that regards."
